"instance_id";"provider_id";"schedule_date";"session";"location_id";"template_id";"generated_from_template";"notes"
1143;15;"2025-04-11";"FD";8;165;1;""
1144;14;"2025-04-11";"FD";8;166;1;""
1145;1;"2025-04-11";"FD";8;167;1;""
1146;12;"2025-04-11";"FD";23;260;1;""
1147;6;"2025-04-11";"FD";50;299;1;""
1148;8;"2025-04-11";"FD";330;379;1;""
1149;11;"2025-04-11";"FD";332;380;1;""
1150;10;"2025-04-11";"FD";332;381;1;""
1151;5;"2025-05-09";"FD";2;7;1;""
1152;7;"2025-05-09";"FD";4;50;1;""
1153;3;"2025-05-09";"FD";4;51;1;""
1154;2;"2025-05-09";"FD";4;52;1;""
1155;16;"2025-05-09";"FD";6;95;1;""
1156;13;"2025-05-09";"FD";6;96;1;""
1157;4;"2025-05-09";"FD";6;97;1;""
1158;15;"2025-05-09";"FD";8;165;1;""
1159;14;"2025-05-09";"FD";8;166;1;""
1160;1;"2025-05-09";"FD";8;167;1;""
1161;12;"2025-05-09";"FD";23;260;1;""
1162;6;"2025-05-09";"FD";50;299;1;""
1163;8;"2025-05-09";"FD";330;379;1;""
1164;11;"2025-05-09";"FD";332;380;1;""
1165;10;"2025-05-09";"FD";332;381;1;""
1166;5;"2025-06-06";"FD";2;7;1;""
1167;7;"2025-06-06";"FD";4;50;1;""
1168;3;"2025-06-06";"FD";4;51;1;""
1169;2;"2025-06-06";"FD";4;52;1;""
1170;16;"2025-06-06";"FD";6;95;1;""
1171;13;"2025-06-06";"FD";6;96;1;""
1172;4;"2025-06-06";"FD";6;97;1;""
1173;15;"2025-06-06";"FD";8;165;1;""
1174;14;"2025-06-06";"FD";8;166;1;""
1175;1;"2025-06-06";"FD";8;167;1;""
1176;12;"2025-06-06";"FD";23;260;1;""
1177;6;"2025-06-06";"FD";50;299;1;""
1178;8;"2025-06-06";"FD";330;379;1;""
1179;11;"2025-06-06";"FD";332;380;1;""
1180;10;"2025-06-06";"FD";332;381;1;""
1181;5;"2025-07-11";"FD";2;7;1;""
1182;7;"2025-07-11";"FD";4;50;1;""
1183;3;"2025-07-11";"FD";4;51;1;""
1184;2;"2025-07-11";"FD";4;52;1;""
1185;16;"2025-07-11";"FD";6;95;1;""
1186;13;"2025-07-11";"FD";6;96;1;""
1187;4;"2025-07-11";"FD";6;97;1;""
1188;15;"2025-07-11";"FD";8;165;1;""
1189;14;"2025-07-11";"FD";8;166;1;""
1190;1;"2025-07-11";"FD";8;167;1;""
1191;12;"2025-07-11";"FD";23;260;1;""
1192;6;"2025-07-11";"FD";50;299;1;""
1193;8;"2025-07-11";"FD";330;379;1;""
1194;11;"2025-07-11";"FD";332;380;1;""
1195;10;"2025-07-11";"FD";332;381;1;""
1196;5;"2025-08-08";"FD";2;7;1;""
1197;7;"2025-08-08";"FD";4;50;1;""
1198;3;"2025-08-08";"FD";4;51;1;""
1199;2;"2025-08-08";"FD";4;52;1;""
1200;16;"2025-08-08";"FD";6;95;1;""
1201;13;"2025-08-08";"FD";6;96;1;""
1202;4;"2025-08-08";"FD";6;97;1;""
1203;15;"2025-08-08";"FD";8;165;1;""
1204;14;"2025-08-08";"FD";8;166;1;""
1205;1;"2025-08-08";"FD";8;167;1;""
1206;12;"2025-08-08";"FD";23;260;1;""
1207;6;"2025-08-08";"FD";50;299;1;""
1208;8;"2025-08-08";"FD";330;379;1;""
1209;11;"2025-08-08";"FD";332;380;1;""
1210;10;"2025-08-08";"FD";332;381;1;""
1211;5;"2025-09-12";"FD";2;7;1;""
1212;7;"2025-09-12";"FD";4;50;1;""
1213;3;"2025-09-12";"FD";4;51;1;""
1214;2;"2025-09-12";"FD";4;52;1;""
1215;16;"2025-09-12";"FD";6;95;1;""
1216;13;"2025-09-12";"FD";6;96;1;""
1217;4;"2025-09-12";"FD";6;97;1;""
1218;15;"2025-09-12";"FD";8;165;1;""
1219;14;"2025-09-12";"FD";8;166;1;""
1220;1;"2025-09-12";"FD";8;167;1;""
1221;12;"2025-09-12";"FD";23;260;1;""
1222;6;"2025-09-12";"FD";50;299;1;""
1223;8;"2025-09-12";"FD";330;379;1;""
1224;11;"2025-09-12";"FD";332;380;1;""
1225;10;"2025-09-12";"FD";332;381;1;""
1226;5;"2025-10-10";"FD";2;7;1;""
1227;7;"2025-10-10";"FD";4;50;1;""
1228;3;"2025-10-10";"FD";4;51;1;""
1229;2;"2025-10-10";"FD";4;52;1;""
1230;16;"2025-10-10";"FD";6;95;1;""
1231;13;"2025-10-10";"FD";6;96;1;""
1232;4;"2025-10-10";"FD";6;97;1;""
1233;15;"2025-10-10";"FD";8;165;1;""
1234;14;"2025-10-10";"FD";8;166;1;""
1235;1;"2025-10-10";"FD";8;167;1;""
1236;12;"2025-10-10";"FD";23;260;1;""
1237;6;"2025-10-10";"FD";50;299;1;""
1238;8;"2025-10-10";"FD";330;379;1;""
1239;11;"2025-10-10";"FD";332;380;1;""
1240;10;"2025-10-10";"FD";332;381;1;""
1241;5;"2025-11-07";"FD";2;7;1;""
1242;7;"2025-11-07";"FD";4;50;1;""
1243;3;"2025-11-07";"FD";4;51;1;""
1244;2;"2025-11-07";"FD";4;52;1;""
1245;16;"2025-11-07";"FD";6;95;1;""
1246;13;"2025-11-07";"FD";6;96;1;""
1247;4;"2025-11-07";"FD";6;97;1;""
1248;15;"2025-11-07";"FD";8;165;1;""
1249;14;"2025-11-07";"FD";8;166;1;""
1250;1;"2025-11-07";"FD";8;167;1;""
1251;12;"2025-11-07";"FD";23;260;1;""
1252;6;"2025-11-07";"FD";50;299;1;""
1253;8;"2025-11-07";"FD";330;379;1;""
1254;11;"2025-11-07";"FD";332;380;1;""
1255;10;"2025-11-07";"FD";332;381;1;""
1256;5;"2025-12-12";"FD";2;7;1;""
1257;7;"2025-12-12";"FD";4;50;1;""
1258;3;"2025-12-12";"FD";4;51;1;""
1259;2;"2025-12-12";"FD";4;52;1;""
1260;16;"2025-12-12";"FD";6;95;1;""
1261;13;"2025-12-12";"FD";6;96;1;""
1262;4;"2025-12-12";"FD";6;97;1;""
1263;15;"2025-12-12";"FD";8;165;1;""
1264;14;"2025-12-12";"FD";8;166;1;""
1265;1;"2025-12-12";"FD";8;167;1;""
1266;12;"2025-12-12";"FD";23;260;1;""
1267;6;"2025-12-12";"FD";50;299;1;""
1268;8;"2025-12-12";"FD";330;379;1;""
1269;11;"2025-12-12";"FD";332;380;1;""
1270;10;"2025-12-12";"FD";332;381;1;""
1271;3;"2025-01-13";"FD";2;38;1;""
1272;2;"2025-01-13";"FD";2;39;1;""
1273;5;"2025-01-13";"FD";4;80;1;""
1274;4;"2025-01-13";"FD";4;81;1;""
1275;8;"2025-01-13";"FD";5;84;1;""
1276;10;"2025-01-13";"FD";6;152;1;""
1277;6;"2025-01-13";"FD";6;153;1;""
1278;1;"2025-01-13";"FD";6;154;1;"CAH Clinic"
1279;13;"2025-01-13";"FD";8;188;1;""
1280;15;"2025-01-13";"FD";8;189;1;""
1281;12;"2025-01-13";"FD";8;190;1;""
1282;9;"2025-01-13";"FD";8;191;1;""
1283;11;"2025-01-13";"FD";11;218;1;""
1284;7;"2025-01-13";"FD";36;294;1;"Gender - Robot"
1285;3;"2025-02-10";"FD";2;38;1;""
1286;2;"2025-02-10";"FD";2;39;1;""
1287;5;"2025-02-10";"FD";4;80;1;""
1288;4;"2025-02-10";"FD";4;81;1;""
1289;8;"2025-02-10";"FD";5;84;1;""
1290;10;"2025-02-10";"FD";6;152;1;""
1291;6;"2025-02-10";"FD";6;153;1;""
1292;1;"2025-02-10";"FD";6;154;1;"CAH Clinic"
1293;13;"2025-02-10";"FD";8;188;1;""
1294;15;"2025-02-10";"FD";8;189;1;""
1295;12;"2025-02-10";"FD";8;190;1;""
1296;9;"2025-02-10";"FD";8;191;1;""
1297;11;"2025-02-10";"FD";11;218;1;""
1298;7;"2025-02-10";"FD";36;294;1;"Gender - Robot"
1299;3;"2025-03-10";"FD";2;38;1;""
1300;2;"2025-03-10";"FD";2;39;1;""
1301;5;"2025-03-10";"FD";4;80;1;""
1302;4;"2025-03-10";"FD";4;81;1;""
1303;8;"2025-03-10";"FD";5;84;1;""
1304;10;"2025-03-10";"FD";6;152;1;""
1305;6;"2025-03-10";"FD";6;153;1;""
1306;1;"2025-03-10";"FD";6;154;1;"CAH Clinic"
1307;13;"2025-03-10";"FD";8;188;1;""
1308;15;"2025-03-10";"FD";8;189;1;""
1309;12;"2025-03-10";"FD";8;190;1;""
1310;9;"2025-03-10";"FD";8;191;1;""
1311;11;"2025-03-10";"FD";11;218;1;""
1312;7;"2025-03-10";"FD";36;294;1;"Gender - Robot"
1313;3;"2025-04-14";"FD";2;38;1;""
1314;2;"2025-04-14";"FD";2;39;1;""
1315;5;"2025-04-14";"FD";4;80;1;""
1316;4;"2025-04-14";"FD";4;81;1;""
1317;8;"2025-04-14";"FD";5;84;1;""
1318;10;"2025-04-14";"FD";6;152;1;""
1319;6;"2025-04-14";"FD";6;153;1;""
1320;1;"2025-04-14";"FD";6;154;1;"CAH Clinic"
1321;13;"2025-04-14";"FD";8;188;1;""
1322;15;"2025-04-14";"FD";8;189;1;""
1323;12;"2025-04-14";"FD";8;190;1;""
1324;9;"2025-04-14";"FD";8;191;1;""
1325;11;"2025-04-14";"FD";11;218;1;""
1326;7;"2025-04-14";"FD";36;294;1;"Gender - Robot"
1327;3;"2025-05-12";"FD";2;38;1;""
1328;2;"2025-05-12";"FD";2;39;1;""
1329;5;"2025-05-12";"FD";4;80;1;""
1330;4;"2025-05-12";"FD";4;81;1;""
1331;8;"2025-05-12";"FD";5;84;1;""
1332;10;"2025-05-12";"FD";6;152;1;""
1333;6;"2025-05-12";"FD";6;153;1;""
1334;1;"2025-05-12";"FD";6;154;1;"CAH Clinic"
1335;13;"2025-05-12";"FD";8;188;1;""
1336;15;"2025-05-12";"FD";8;189;1;""
1337;12;"2025-05-12";"FD";8;190;1;""
1338;9;"2025-05-12";"FD";8;191;1;""
1339;11;"2025-05-12";"FD";11;218;1;""
1340;7;"2025-05-12";"FD";36;294;1;"Gender - Robot"
1341;3;"2025-06-09";"FD";2;38;1;""
1342;2;"2025-06-09";"FD";2;39;1;""
1343;5;"2025-06-09";"FD";4;80;1;""
1344;4;"2025-06-09";"FD";4;81;1;""
1345;8;"2025-06-09";"FD";5;84;1;""
1346;10;"2025-06-09";"FD";6;152;1;""
1347;6;"2025-06-09";"FD";6;153;1;""
1348;1;"2025-06-09";"FD";6;154;1;"CAH Clinic"
1349;13;"2025-06-09";"FD";8;188;1;""
1350;15;"2025-06-09";"FD";8;189;1;""
1351;12;"2025-06-09";"FD";8;190;1;""
1352;9;"2025-06-09";"FD";8;191;1;""
1353;11;"2025-06-09";"FD";11;218;1;""
1354;7;"2025-06-09";"FD";36;294;1;"Gender - Robot"
1355;3;"2025-07-14";"FD";2;38;1;""
1356;2;"2025-07-14";"FD";2;39;1;""
1357;5;"2025-07-14";"FD";4;80;1;""
1358;4;"2025-07-14";"FD";4;81;1;""
1359;8;"2025-07-14";"FD";5;84;1;""
1360;10;"2025-07-14";"FD";6;152;1;""
1361;6;"2025-07-14";"FD";6;153;1;""
1362;1;"2025-07-14";"FD";6;154;1;"CAH Clinic"
1363;13;"2025-07-14";"FD";8;188;1;""
1364;15;"2025-07-14";"FD";8;189;1;""
1365;12;"2025-07-14";"FD";8;190;1;""
1366;9;"2025-07-14";"FD";8;191;1;""
1367;11;"2025-07-14";"FD";11;218;1;""
1368;7;"2025-07-14";"FD";36;294;1;"Gender - Robot"
1369;3;"2025-08-11";"FD";2;38;1;""
1370;2;"2025-08-11";"FD";2;39;1;""
1371;5;"2025-08-11";"FD";4;80;1;""
1372;4;"2025-08-11";"FD";4;81;1;""
1373;8;"2025-08-11";"FD";5;84;1;""
1374;10;"2025-08-11";"FD";6;152;1;""
1375;6;"2025-08-11";"FD";6;153;1;""
1376;1;"2025-08-11";"FD";6;154;1;"CAH Clinic"
1377;13;"2025-08-11";"FD";8;188;1;""
1378;15;"2025-08-11";"FD";8;189;1;""
1379;12;"2025-08-11";"FD";8;190;1;""
1380;9;"2025-08-11";"FD";8;191;1;""
1381;11;"2025-08-11";"FD";11;218;1;""
1382;7;"2025-08-11";"FD";36;294;1;"Gender - Robot"
1383;3;"2025-09-15";"FD";2;38;1;""
1384;2;"2025-09-15";"FD";2;39;1;""
1385;5;"2025-09-15";"FD";4;80;1;""
1386;4;"2025-09-15";"FD";4;81;1;""
1387;8;"2025-09-15";"FD";5;84;1;""
1388;10;"2025-09-15";"FD";6;152;1;""
1389;6;"2025-09-15";"FD";6;153;1;""
1390;1;"2025-09-15";"FD";6;154;1;"CAH Clinic"
1391;13;"2025-09-15";"FD";8;188;1;""
1392;15;"2025-09-15";"FD";8;189;1;""
1393;12;"2025-09-15";"FD";8;190;1;""
1394;9;"2025-09-15";"FD";8;191;1;""
1395;11;"2025-09-15";"FD";11;218;1;""
1396;7;"2025-09-15";"FD";36;294;1;"Gender - Robot"
1397;3;"2025-10-13";"FD";2;38;1;""
1398;2;"2025-10-13";"FD";2;39;1;""
1399;5;"2025-10-13";"FD";4;80;1;""
1400;4;"2025-10-13";"FD";4;81;1;""
1401;8;"2025-10-13";"FD";5;84;1;""
1402;10;"2025-10-13";"FD";6;152;1;""
1403;6;"2025-10-13";"FD";6;153;1;""
1404;1;"2025-10-13";"FD";6;154;1;"CAH Clinic"
1405;13;"2025-10-13";"FD";8;188;1;""
1406;15;"2025-10-13";"FD";8;189;1;""
1407;12;"2025-10-13";"FD";8;190;1;""
1408;9;"2025-10-13";"FD";8;191;1;""
1409;11;"2025-10-13";"FD";11;218;1;""
1410;7;"2025-10-13";"FD";36;294;1;"Gender - Robot"
1411;3;"2025-11-10";"FD";2;38;1;""
1412;2;"2025-11-10";"FD";2;39;1;""
1413;5;"2025-11-10";"FD";4;80;1;""
1414;4;"2025-11-10";"FD";4;81;1;""
1415;8;"2025-11-10";"FD";5;84;1;""
1416;10;"2025-11-10";"FD";6;152;1;""
1417;6;"2025-11-10";"FD";6;153;1;""
1418;1;"2025-11-10";"FD";6;154;1;"CAH Clinic"
1419;13;"2025-11-10";"FD";8;188;1;""
1420;15;"2025-11-10";"FD";8;189;1;""
1421;12;"2025-11-10";"FD";8;190;1;""
1422;9;"2025-11-10";"FD";8;191;1;""
1423;11;"2025-11-10";"FD";11;218;1;""
1424;7;"2025-11-10";"FD";36;294;1;"Gender - Robot"
1425;3;"2025-12-15";"FD";2;38;1;""
1426;2;"2025-12-15";"FD";2;39;1;""
1427;5;"2025-12-15";"FD";4;80;1;""
1428;4;"2025-12-15";"FD";4;81;1;""
1429;8;"2025-12-15";"FD";5;84;1;""
1430;10;"2025-12-15";"FD";6;152;1;""
1431;6;"2025-12-15";"FD";6;153;1;""
1432;1;"2025-12-15";"FD";6;154;1;"CAH Clinic"
1433;13;"2025-12-15";"FD";8;188;1;""
1434;15;"2025-12-15";"FD";8;189;1;""
1435;12;"2025-12-15";"FD";8;190;1;""
1436;9;"2025-12-15";"FD";8;191;1;""
1437;11;"2025-12-15";"FD";11;218;1;""
1438;7;"2025-12-15";"FD";36;294;1;"Gender - Robot"
1439;4;"2025-01-14";"FD";2;31;1;"w/ Meldrum"
1440;17;"2025-01-14";"FD";4;73;1;""
1441;5;"2025-01-14";"FD";4;74;1;""
1442;1;"2025-01-14";"FD";4;75;1;""
1443;16;"2025-01-14";"FD";6;139;1;""
1444;15;"2025-01-14";"FD";6;140;1;"4 hours"
1445;12;"2025-01-14";"FD";6;141;1;""
1446;9;"2025-01-14";"FD";6;142;1;""
1447;8;"2025-01-14";"FD";17;237;1;""
1448;7;"2025-01-14";"FD";17;238;1;""
1449;10;"2025-01-14";"FD";23;268;1;""
1450;3;"2025-01-14";"FD";23;269;1;""
1451;6;"2025-01-14";"FD";50;313;1;""
1452;13;"2025-01-14";"FD";86;332;1;""
1453;11;"2025-01-14";"FD";86;333;1;""
1454;2;"2025-01-14";"FD";107;356;1;""
1455;4;"2025-02-11";"FD";2;31;1;"w/ Meldrum"
1456;17;"2025-02-11";"FD";4;73;1;""
1457;5;"2025-02-11";"FD";4;74;1;""
1458;1;"2025-02-11";"FD";4;75;1;""
1459;16;"2025-02-11";"FD";6;139;1;""
1460;15;"2025-02-11";"FD";6;140;1;"4 hours"
1461;12;"2025-02-11";"FD";6;141;1;""
1462;9;"2025-02-11";"FD";6;142;1;""
1463;8;"2025-02-11";"FD";17;237;1;""
1464;7;"2025-02-11";"FD";17;238;1;""
1465;10;"2025-02-11";"FD";23;268;1;""
1466;3;"2025-02-11";"FD";23;269;1;""
1467;6;"2025-02-11";"FD";50;313;1;""
1468;13;"2025-02-11";"FD";86;332;1;""
1469;11;"2025-02-11";"FD";86;333;1;""
1470;2;"2025-02-11";"FD";107;356;1;""
1471;4;"2025-03-11";"FD";2;31;1;"w/ Meldrum"
1472;17;"2025-03-11";"FD";4;73;1;""
1473;5;"2025-03-11";"FD";4;74;1;""
1474;1;"2025-03-11";"FD";4;75;1;""
1475;16;"2025-03-11";"FD";6;139;1;""
1476;15;"2025-03-11";"FD";6;140;1;"4 hours"
1477;12;"2025-03-11";"FD";6;141;1;""
1478;9;"2025-03-11";"FD";6;142;1;""
1479;8;"2025-03-11";"FD";17;237;1;""
1480;7;"2025-03-11";"FD";17;238;1;""
1481;10;"2025-03-11";"FD";23;268;1;""
1482;3;"2025-03-11";"FD";23;269;1;""
1483;6;"2025-03-11";"FD";50;313;1;""
1484;13;"2025-03-11";"FD";86;332;1;""
1485;11;"2025-03-11";"FD";86;333;1;""
1486;2;"2025-03-11";"FD";107;356;1;""
1487;4;"2025-04-15";"FD";2;31;1;"w/ Meldrum"
1488;17;"2025-04-15";"FD";4;73;1;""
1489;5;"2025-04-15";"FD";4;74;1;""
1490;1;"2025-04-15";"FD";4;75;1;""
1491;16;"2025-04-15";"FD";6;139;1;""
1492;15;"2025-04-15";"FD";6;140;1;"4 hours"
1493;12;"2025-04-15";"FD";6;141;1;""
1494;9;"2025-04-15";"FD";6;142;1;""
1495;8;"2025-04-15";"FD";17;237;1;""
1496;7;"2025-04-15";"FD";17;238;1;""
1497;10;"2025-04-15";"FD";23;268;1;""
1498;3;"2025-04-15";"FD";23;269;1;""
1499;6;"2025-04-15";"FD";50;313;1;""
1500;13;"2025-04-15";"FD";86;332;1;""
1501;11;"2025-04-15";"FD";86;333;1;""
1502;2;"2025-04-15";"FD";107;356;1;""
1503;4;"2025-05-13";"FD";2;31;1;"w/ Meldrum"
1504;17;"2025-05-13";"FD";4;73;1;""
1505;5;"2025-05-13";"FD";4;74;1;""
1506;1;"2025-05-13";"FD";4;75;1;""
1507;16;"2025-05-13";"FD";6;139;1;""
1508;15;"2025-05-13";"FD";6;140;1;"4 hours"
1509;12;"2025-05-13";"FD";6;141;1;""
1510;9;"2025-05-13";"FD";6;142;1;""
1511;8;"2025-05-13";"FD";17;237;1;""
1512;7;"2025-05-13";"FD";17;238;1;""
1513;10;"2025-05-13";"FD";23;268;1;""
1514;3;"2025-05-13";"FD";23;269;1;""
1515;6;"2025-05-13";"FD";50;313;1;""
1516;13;"2025-05-13";"FD";86;332;1;""
1517;11;"2025-05-13";"FD";86;333;1;""
1518;2;"2025-05-13";"FD";107;356;1;""
1519;4;"2025-06-10";"FD";2;31;1;"w/ Meldrum"
1520;17;"2025-06-10";"FD";4;73;1;""
1521;5;"2025-06-10";"FD";4;74;1;""
1522;1;"2025-06-10";"FD";4;75;1;""
1523;16;"2025-06-10";"FD";6;139;1;""
1524;15;"2025-06-10";"FD";6;140;1;"4 hours"
1525;12;"2025-06-10";"FD";6;141;1;""
1526;9;"2025-06-10";"FD";6;142;1;""
1527;8;"2025-06-10";"FD";17;237;1;""
1528;7;"2025-06-10";"FD";17;238;1;""
1529;10;"2025-06-10";"FD";23;268;1;""
1530;3;"2025-06-10";"FD";23;269;1;""
1531;6;"2025-06-10";"FD";50;313;1;""
1532;13;"2025-06-10";"FD";86;332;1;""
1533;11;"2025-06-10";"FD";86;333;1;""
1534;2;"2025-06-10";"FD";107;356;1;""
1535;4;"2025-07-15";"FD";2;31;1;"w/ Meldrum"
1536;17;"2025-07-15";"FD";4;73;1;""
1537;5;"2025-07-15";"FD";4;74;1;""
1538;1;"2025-07-15";"FD";4;75;1;""
1539;16;"2025-07-15";"FD";6;139;1;""
1540;15;"2025-07-15";"FD";6;140;1;"4 hours"
1541;12;"2025-07-15";"FD";6;141;1;""
1542;9;"2025-07-15";"FD";6;142;1;""
1543;8;"2025-07-15";"FD";17;237;1;""
1544;7;"2025-07-15";"FD";17;238;1;""
1545;10;"2025-07-15";"FD";23;268;1;""
1546;3;"2025-07-15";"FD";23;269;1;""
1547;6;"2025-07-15";"FD";50;313;1;""
1548;13;"2025-07-15";"FD";86;332;1;""
1549;11;"2025-07-15";"FD";86;333;1;""
1550;2;"2025-07-15";"FD";107;356;1;""
1551;4;"2025-08-12";"FD";2;31;1;"w/ Meldrum"
1552;17;"2025-08-12";"FD";4;73;1;""
1553;5;"2025-08-12";"FD";4;74;1;""
1554;1;"2025-08-12";"FD";4;75;1;""
1555;16;"2025-08-12";"FD";6;139;1;""
1556;15;"2025-08-12";"FD";6;140;1;"4 hours"
1557;12;"2025-08-12";"FD";6;141;1;""
1558;9;"2025-08-12";"FD";6;142;1;""
1559;8;"2025-08-12";"FD";17;237;1;""
1560;7;"2025-08-12";"FD";17;238;1;""
1561;10;"2025-08-12";"FD";23;268;1;""
1562;3;"2025-08-12";"FD";23;269;1;""
1563;6;"2025-08-12";"FD";50;313;1;""
1564;13;"2025-08-12";"FD";86;332;1;""
1565;11;"2025-08-12";"FD";86;333;1;""
1566;2;"2025-08-12";"FD";107;356;1;""
1567;4;"2025-09-16";"FD";2;31;1;"w/ Meldrum"
1568;17;"2025-09-16";"FD";4;73;1;""
1569;5;"2025-09-16";"FD";4;74;1;""
1570;1;"2025-09-16";"FD";4;75;1;""
1571;16;"2025-09-16";"FD";6;139;1;""
1572;15;"2025-09-16";"FD";6;140;1;"4 hours"
1573;12;"2025-09-16";"FD";6;141;1;""
1574;9;"2025-09-16";"FD";6;142;1;""
1575;8;"2025-09-16";"FD";17;237;1;""
1576;7;"2025-09-16";"FD";17;238;1;""
1577;10;"2025-09-16";"FD";23;268;1;""
1578;3;"2025-09-16";"FD";23;269;1;""
1579;6;"2025-09-16";"FD";50;313;1;""
1580;13;"2025-09-16";"FD";86;332;1;""
1581;11;"2025-09-16";"FD";86;333;1;""
1582;2;"2025-09-16";"FD";107;356;1;""
1583;4;"2025-10-14";"FD";2;31;1;"w/ Meldrum"
1584;17;"2025-10-14";"FD";4;73;1;""
1585;5;"2025-10-14";"FD";4;74;1;""
1586;1;"2025-10-14";"FD";4;75;1;""
1587;16;"2025-10-14";"FD";6;139;1;""
1588;15;"2025-10-14";"FD";6;140;1;"4 hours"
1589;12;"2025-10-14";"FD";6;141;1;""
1590;9;"2025-10-14";"FD";6;142;1;""
1591;8;"2025-10-14";"FD";17;237;1;""
1592;7;"2025-10-14";"FD";17;238;1;""
1593;10;"2025-10-14";"FD";23;268;1;""
1594;3;"2025-10-14";"FD";23;269;1;""
1595;6;"2025-10-14";"FD";50;313;1;""
1596;13;"2025-10-14";"FD";86;332;1;""
1597;11;"2025-10-14";"FD";86;333;1;""
1598;2;"2025-10-14";"FD";107;356;1;""
1599;4;"2025-11-11";"FD";2;31;1;"w/ Meldrum"
1600;17;"2025-11-11";"FD";4;73;1;""
1601;5;"2025-11-11";"FD";4;74;1;""
1602;1;"2025-11-11";"FD";4;75;1;""
1603;16;"2025-11-11";"FD";6;139;1;""
1604;15;"2025-11-11";"FD";6;140;1;"4 hours"
1605;12;"2025-11-11";"FD";6;141;1;""
1606;9;"2025-11-11";"FD";6;142;1;""
1607;8;"2025-11-11";"FD";17;237;1;""
1608;7;"2025-11-11";"FD";17;238;1;""
1609;10;"2025-11-11";"FD";23;268;1;""
1610;3;"2025-11-11";"FD";23;269;1;""
1611;6;"2025-11-11";"FD";50;313;1;""
1612;13;"2025-11-11";"FD";86;332;1;""
1613;11;"2025-11-11";"FD";86;333;1;""
1614;2;"2025-11-11";"FD";107;356;1;""
1615;4;"2025-12-16";"FD";2;31;1;"w/ Meldrum"
1616;17;"2025-12-16";"FD";4;73;1;""
1617;5;"2025-12-16";"FD";4;74;1;""
1618;1;"2025-12-16";"FD";4;75;1;""
1619;16;"2025-12-16";"FD";6;139;1;""
1620;15;"2025-12-16";"FD";6;140;1;"4 hours"
1621;12;"2025-12-16";"FD";6;141;1;""
1622;9;"2025-12-16";"FD";6;142;1;""
1623;8;"2025-12-16";"FD";17;237;1;""
1624;7;"2025-12-16";"FD";17;238;1;""
1625;10;"2025-12-16";"FD";23;268;1;""
1626;3;"2025-12-16";"FD";23;269;1;""
1627;6;"2025-12-16";"FD";50;313;1;""
1628;13;"2025-12-16";"FD";86;332;1;""
1629;11;"2025-12-16";"FD";86;333;1;""
1630;2;"2025-12-16";"FD";107;356;1;""
1631;6;"2025-01-15";"FD";2;23;1;""
1632;4;"2025-01-15";"FD";2;24;1;""
1633;7;"2025-01-15";"FD";4;68;1;""
1634;16;"2025-01-15";"FD";6;123;1;""
1635;11;"2025-01-15";"FD";6;124;1;""
1636;8;"2025-01-15";"FD";6;125;1;""
1637;2;"2025-01-15";"FD";6;126;1;""
1638;15;"2025-01-15";"FD";8;177;1;""
1639;10;"2025-01-15";"FD";8;178;1;""
1640;9;"2025-01-15";"FD";11;209;1;""
1641;3;"2025-01-15";"FD";11;210;1;""
1642;13;"2025-01-15";"FD";23;265;1;""
1643;1;"2025-01-15";"FD";23;266;1;""
1644;5;"2025-01-15";"FD";50;309;1;""
1645;12;"2025-01-15";"FD";56;321;1;""
1646;6;"2025-02-12";"FD";2;23;1;""
1647;4;"2025-02-12";"FD";2;24;1;""
1648;7;"2025-02-12";"FD";4;68;1;""
1649;16;"2025-02-12";"FD";6;123;1;""
1650;11;"2025-02-12";"FD";6;124;1;""
1651;8;"2025-02-12";"FD";6;125;1;""
1652;2;"2025-02-12";"FD";6;126;1;""
1653;15;"2025-02-12";"FD";8;177;1;""
1654;10;"2025-02-12";"FD";8;178;1;""
1655;9;"2025-02-12";"FD";11;209;1;""
1656;3;"2025-02-12";"FD";11;210;1;""
1657;13;"2025-02-12";"FD";23;265;1;""
1658;1;"2025-02-12";"FD";23;266;1;""
1659;5;"2025-02-12";"FD";50;309;1;""
1660;12;"2025-02-12";"FD";56;321;1;""
1661;6;"2025-03-12";"FD";2;23;1;""
1662;4;"2025-03-12";"FD";2;24;1;""
1663;7;"2025-03-12";"FD";4;68;1;""
1664;16;"2025-03-12";"FD";6;123;1;""
1665;11;"2025-03-12";"FD";6;124;1;""
1666;8;"2025-03-12";"FD";6;125;1;""
1667;2;"2025-03-12";"FD";6;126;1;""
1668;15;"2025-03-12";"FD";8;177;1;""
1669;10;"2025-03-12";"FD";8;178;1;""
1670;9;"2025-03-12";"FD";11;209;1;""
1671;3;"2025-03-12";"FD";11;210;1;""
1672;13;"2025-03-12";"FD";23;265;1;""
1673;1;"2025-03-12";"FD";23;266;1;""
1674;5;"2025-03-12";"FD";50;309;1;""
1675;12;"2025-03-12";"FD";56;321;1;""
1676;6;"2025-04-16";"FD";2;23;1;""
1677;4;"2025-04-16";"FD";2;24;1;""
1678;7;"2025-04-16";"FD";4;68;1;""
1679;16;"2025-04-16";"FD";6;123;1;""
1680;11;"2025-04-16";"FD";6;124;1;""
1681;8;"2025-04-16";"FD";6;125;1;""
1682;2;"2025-04-16";"FD";6;126;1;""
1683;15;"2025-04-16";"FD";8;177;1;""
1684;10;"2025-04-16";"FD";8;178;1;""
1685;9;"2025-04-16";"FD";11;209;1;""
